page_id	page_title	article_edits	article_bot_edits	article_bot_editors	article_registered_edits	article_registered_editors	article_anon_edits	article_anon_editors	article_sum_bytes_changed	article_insertion_edits	article_bytes_added	article_removal_edits	article_bytes_removed	talk_edits	talk_bot_edits	talk_bot_editors	talk_registered_edits	talk_registered_editors	talk_anon_edits	talk_anon_editors	talk_sum_bytes_changed	talk_insertion_edits	talk_bytes_added	talk_removal_edits	talk_bytes_removed
3850	Baseball	31	5	4	26	22	0	0	4037	21	2631	8	1406	25	4	2	26	5	6	5	10228	16	4162	6	6066
3851	Baseball_positions	6	0	0	3	2	3	2	133	4	67	2	66	0	0	0	3	0	0	0	0	0	0	0	0
3797	Baseball_statistics	3	0	0	2	2	1	1	52	1	29	2	23	0	0	0	2	0	0	0	0	0	0	0	0
40773	Baseband	2	1	1	0	0	1	1	78	1	58	1	20	0	0	0	0	0	0	0	0	0	0	0	0
4911	Basel	53	8	6	30	13	15	10	5640	33	5190	17	450	0	0	0	30	0	0	0	0	0	0	0	0
49905	Basel-Landschaft	2	2	2	0	0	0	0	47	1	22	1	25	0	0	0	0	0	0	0	0	0	0	0	0
4012	Basel_Convention	10	1	1	6	5	3	2	584	4	467	6	117	0	0	0	6	0	0	0	0	0	0	0	0
4765	Basenji	22	3	2	9	9	10	7	8208	11	4013	11	4195	0	0	0	9	0	0	0	0	0	0	0	0
4547	Bash_(Unix_shell)	31	0	0	15	12	16	8	3047	13	2566	16	481	0	0	0	15	0	0	0	0	0	0	0	0
48100	Basic	11	1	1	6	6	4	4	174	6	87	5	87	0	0	0	6	0	0	0	0	0	0	0	0
4934	Basic_English	4	0	0	3	3	1	1	251	2	9	2	242	3	1	1	3	2	0	0	116	1	69	1	47
61102	Basic_Law_for_the_Federal_Republic_of_Germany	12	1	1	7	6	4	4	469	6	353	5	116	0	0	0	7	0	0	0	0	0	0	0	0
64519	Basic_Rate_Interface	4	0	0	3	3	1	1	302	2	182	2	120	0	0	0	3	0	0	0	0	0	0	0	0
4592	Basic_Role-Playing	2	0	0	0	0	2	1	47	1	1	1	46	0	0	0	0	0	0	0	0	0	0	0	0
48980	Basidiomycota	5	1	1	2	2	2	2	244	2	61	3	183	0	0	0	2	0	0	0	0	0	0	0	0
NULL	Basil	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	3	1	878	3	877	1	1
73828	Basil_I	9	1	1	6	4	2	2	203	5	193	3	10	0	0	0	6	0	0	0	0	0	0	0	0
46426	Basil_II	16	3	3	8	7	5	4	647	10	475	6	172	0	0	0	8	0	0	0	0	0	0	0	0
68328	Basil_Rathbone	20	1	1	8	5	11	6	2012	12	1969	6	43	0	0	0	8	0	0	0	0	0	0	0	0
70963	Basil_Valentine	9	1	1	5	4	3	2	323	5	171	4	152	0	0	0	5	0	0	0	0	0	0	0	0
54886	Basil_Zaharoff	15	2	2	7	5	6	3	992	8	530	7	462	0	0	0	7	0	0	0	0	0	0	0	0
54675	Basilica	28	0	0	23	9	5	3	2629	18	2567	7	62	0	0	0	23	0	0	0	0	0	0	0	0
66437	Basilica_of_St_Denis	32	4	3	23	12	5	4	1349	22	1185	10	164	0	0	0	23	0	0	0	0	0	0	0	0
3421	Basis	3	0	0	3	2	0	0	214	2	127	1	87	0	0	0	3	0	0	0	0	0	0	0	0
18420	Basis_(linear_algebra)	9	0	0	9	5	0	0	666	3	244	5	422	0	0	0	9	0	0	0	0	0	0	0	0
50909	Basis_function	1	0	0	1	1	0	0	4	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
84696	Basket_Swamp_National_Park	1	0	0	1	1	0	0	26	1	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3921	Basketball	40	5	5	35	20	0	0	177070	26	89423	12	87647	41	2	1	35	18	8	7	87220	29	47471	12	39749
58014	Basque	1	0	0	1	1	0	0	51	1	51	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3738	Basque_language	51	2	2	40	24	9	9	209484	28	105049	20	104435	0	0	0	40	0	0	0	0	0	0	0	0
4660	Basques	88	7	6	47	26	34	18	21550	46	10369	39	11181	0	0	0	47	0	0	0	0	0	0	0	0
57580	Basra	18	2	2	10	9	6	5	1019	7	235	7	784	0	0	0	10	0	0	0	0	0	0	0	0
47344	Bass_(fish)	18	0	0	13	10	5	5	561	9	401	7	160	0	0	0	13	0	0	0	0	0	0	0	0
3727	Bass_(sound)	5	0	0	4	3	1	1	768	2	188	3	580	0	0	0	4	0	0	0	0	0	0	0	0
65928	Bass_Strait	7	1	1	6	6	0	0	485	5	358	2	127	0	0	0	6	0	0	0	0	0	0	0	0
42279	Bass_drum	32	2	1	21	6	9	6	1542	22	1437	9	105	0	0	0	21	0	0	0	0	0	0	0	0
3916	Bass_guitar	106	9	3	64	30	33	16	62108	56	33488	48	28620	3	0	0	64	2	0	0	1103	3	1103	0	0
3728	Bass_music	3	0	0	3	3	0	0	97	2	59	1	38	0	0	0	3	0	0	0	0	0	0	0	0
88209	Bass_trumpet	3	0	0	1	1	2	1	956	2	478	1	478	0	0	0	1	0	0	0	0	0	0	0	0
3456	Bassas_da_India	7	0	0	5	3	2	1	638	6	608	1	30	0	0	0	5	0	0	0	0	0	0	0	0
68453	Basset_Hound	55	5	4	24	16	26	14	13786	33	7405	18	6381	0	0	0	24	0	0	0	0	0	0	0	0
56622	Basseterre	7	1	1	4	4	2	2	151	3	108	3	43	0	0	0	4	0	0	0	0	0	0	0	0
60001	Bassist	5	1	1	4	3	0	0	138	5	138	0	0	0	0	0	4	0	0	0	0	0	0	0	0
4207	Bassoon	52	4	3	37	18	11	10	6038	34	5380	16	658	0	0	0	37	0	0	0	0	0	0	0	0
4736	Bastard_Operator_From_Hell	5	0	0	5	4	0	0	776	2	100	2	676	0	0	0	5	0	0	0	0	0	0	0	0
4342	Bastarnae	2	0	0	2	2	0	0	42	2	42	0	0	0	0	0	2	0	0	0	0	0	0	0	0
45433	Bastia	3	2	2	0	0	1	1	5158	2	2590	1	2568	0	0	0	0	0	0	0	0	0	0	0	0
66186	Bastille	28	2	2	10	7	16	7	2923	15	1437	9	1486	0	0	0	10	0	0	0	0	0	0	0	0
3936	Bastille_Day	40	4	2	23	15	13	10	8776	21	4508	17	4268	0	0	0	23	0	0	0	0	0	0	0	0
76464	Batasuna	7	2	2	2	1	3	2	237	2	11	4	226	0	0	0	2	0	0	0	0	0	0	0	0
4295	Batavi_(Germanic_tribe)	8	0	0	8	4	0	0	773	4	172	4	601	0	0	0	8	0	0	0	0	0	0	0	0
46571	Batavia_(region)	5	0	0	5	4	0	0	497	2	142	3	355	0	0	0	5	0	0	0	0	0	0	0	0
32524	Batavia_(ship)	9	0	0	5	3	4	3	185	6	169	3	16	0	0	0	5	0	0	0	0	0	0	0	0
51170	Batavian_Republic	22	2	2	15	9	5	4	1462	12	1255	9	207	0	0	0	15	0	0	0	0	0	0	0	0
37285	Batch_processing	14	0	0	7	6	7	7	8550	7	4298	6	4252	0	0	0	7	0	0	0	0	0	0	0	0
70118	Bath	10	2	2	7	6	1	1	375	6	239	4	136	0	0	0	7	0	0	0	0	0	0	0	0
41523	Bath,_Somerset	124	2	2	115	17	7	5	12649	71	7677	45	4972	0	0	0	115	0	0	0	0	0	0	0	0
72982	Bath_Abbey	17	0	0	12	7	5	2	488	11	443	5	45	0	0	0	12	0	0	0	0	0	0	0	0
49555	Batholith	18	1	1	13	7	4	4	779	13	581	5	198	0	0	0	13	0	0	0	0	0	0	0	0
5001	Bathyscaphe_Trieste	11	0	0	10	6	1	1	1067	8	932	1	135	0	0	0	10	0	0	0	0	0	0	0	0
4335	Batman	257	7	5	250	49	0	0	29393	144	16176	68	13217	43	7	2	250	10	14	10	29538	31	13622	12	15916
4731	Batman:_Year_One	5	0	0	2	2	3	3	196	4	191	1	5	0	0	0	2	0	0	0	0	0	0	0	0
4729	Batman_&_Robin_(film)	99	6	2	50	21	43	22	17078	59	8419	37	8659	0	0	0	50	0	0	0	0	0	0	0	0
4727	Batman_(1966_film)	12	0	0	5	3	7	6	450	6	128	5	322	0	0	0	5	0	0	0	0	0	0	0	0
4726	Batman_(1989_film)	16	2	2	14	11	0	0	1791	11	1630	5	161	0	0	0	14	0	0	0	0	0	0	0	0
4730	Batman_Forever	54	2	2	37	21	15	11	13538	32	7693	21	5845	0	0	0	37	0	0	0	0	0	0	0	0
4728	Batman_Returns	34	1	1	16	14	17	14	8129	17	4507	12	3622	0	0	0	16	0	0	0	0	0	0	0	0
57835	Baton_Rouge,_Louisiana	70	6	3	46	23	18	11	20984	42	12493	21	8491	0	0	0	46	0	0	0	0	0	0	0	0
39831	Battering_ram	6	2	1	2	2	2	2	641	3	120	3	521	0	0	0	2	0	0	0	0	0	0	0	0
4580	Battery_Park_City	55	1	1	50	7	4	4	3974	24	2179	20	1795	0	0	0	50	0	0	0	0	0	0	0	0
NULL	Batting_average	0	0	0	0	0	0	0	0	0	0	0	0	14	3	1	0	2	9	2	2997	12	2806	1	191
4181	Battle	7	0	0	3	3	4	3	2351	3	1183	3	1168	0	0	0	3	0	0	0	0	0	0	0	0
70087	Battle_Abbey	7	0	0	4	3	3	2	335	3	335	0	0	0	0	0	4	0	0	0	0	0	0	0	0
56133	Battle_Angel_Alita	18	0	0	11	8	7	3	2527	13	1143	5	1384	0	0	0	11	0	0	0	0	0	0	0	0
4975	Battle_of_Abritus	9	0	0	5	5	4	2	1666	5	1123	4	543	0	0	0	5	0	0	0	0	0	0	0	0
NULL	Battle_of_Abukir	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	36	1	36	0	0
5008	Battle_of_Actium	20	1	1	7	5	12	3	218	10	156	7	62	0	0	0	7	0	0	0	0	0	0	0	0
44477	Battle_of_Ad_Decimum	12	0	0	3	3	9	2	1051	8	1025	3	26	0	0	0	3	0	0	0	0	0	0	0	0
57015	Battle_of_Adrianople	9	0	0	5	4	4	4	115	6	82	3	33	0	0	0	5	0	0	0	0	0	0	0	0
5013	Battle_of_Adwa	5	0	0	2	2	3	2	65	2	41	2	24	0	0	0	2	0	0	0	0	0	0	0	0
4615	Battle_of_Agincourt	56	3	1	24	21	29	19	10569	26	5212	29	5357	0	0	0	24	0	0	0	0	0	0	0	0
75656	Battle_of_Almansa	2	0	0	2	2	0	0	161	1	108	1	53	0	0	0	2	0	0	0	0	0	0	0	0
84849	Battle_of_Antietam	11	0	0	11	7	0	0	383	10	379	1	4	0	0	0	11	0	0	0	0	0	0	0	0
60422	Battle_of_Badon	9	0	0	7	6	2	2	125	4	97	2	28	0	0	0	7	0	0	0	0	0	0	0	0
50993	Battle_of_Bannockburn	31	1	1	17	13	13	10	1734	17	1029	13	705	0	0	0	17	0	0	0	0	0	0	0	0
50072	Battle_of_Barnet	9	0	0	9	3	0	0	963	4	700	5	263	0	0	0	9	0	0	0	0	0	0	0	0
73334	Battle_of_Benevento	3	0	0	3	1	0	0	689	2	655	1	34	0	0	0	3	0	0	0	0	0	0	0	0
39204	Battle_of_Bennington	6	2	1	3	2	1	1	4864	3	2432	3	2432	0	0	0	3	0	0	0	0	0	0	0	0
4978	Battle_of_Berestechko	8	0	0	6	4	2	2	123	3	53	5	70	1	0	0	6	1	0	0	8	0	0	1	8
4049	Battle_of_Blenheim	5	0	0	3	3	2	2	244	4	206	1	38	0	0	0	3	0	0	0	0	0	0	0	0
3793	Battle_of_Bosworth_Field	50	2	2	39	21	9	7	38916	29	19281	19	19635	0	0	0	39	0	0	0	0	0	0	0	0
5003	Battle_of_Bouvines	15	1	1	6	4	8	4	364	7	148	8	216	0	0	0	6	0	0	0	0	0	0	0	0
65342	Battle_of_Brice's_Crossroads	5	1	1	3	2	1	1	443	3	431	2	12	0	0	0	3	0	0	0	0	0	0	0	0
57974	Battle_of_Britain	189	7	2	123	67	59	41	25254	101	15688	72	9566	92	3	2	123	9	3	3	115323	88	59183	4	56140
58074	Battle_of_Cape_St_Vincent_(1797)	5	0	0	4	2	1	1	77	2	47	2	30	0	0	0	4	0	0	0	0	0	0	0	0
48780	Battle_of_Chancellorsville	50	2	2	22	15	26	17	181368	27	90907	21	90461	0	0	0	22	0	0	0	0	0	0	0	0
49397	Battle_of_Chosin_Reservoir	29	1	1	22	12	6	5	1710	15	1432	10	278	10	0	0	22	2	0	0	4789	9	4786	1	3
48965	Battle_of_Cold_Harbor	3	0	0	1	1	2	2	86	1	72	2	14	0	0	0	1	0	0	0	0	0	0	0	0
52150	Battle_of_Covadonga	8	1	1	6	4	1	1	1188	3	765	3	423	0	0	0	6	0	0	0	0	0	0	0	0
58916	Battle_of_Crécy	74	4	3	31	19	39	11	12007	39	8553	32	3454	0	0	0	31	0	0	0	0	0	0	0	0
57932	Battle_of_Culloden	20	0	0	13	9	7	7	4082	9	2149	7	1933	0	0	0	13	0	0	0	0	0	0	0	0
89309	Battle_of_Cynoscephalae	38	0	0	26	11	12	7	2224	24	1375	12	849	0	0	0	26	0	0	0	0	0	0	0	0
82233	Battle_of_Deorham	1	0	0	1	1	0	0	6	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
66331	Battle_of_Dien_Bien_Phu	37	1	1	23	16	13	6	2901	24	1524	13	1377	0	0	0	23	0	0	0	0	0	0	0	0
59995	Battle_of_Dunbar_(1296)	2	0	0	0	0	2	1	6	1	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0
73246	Battle_of_Dunkirk	81	5	1	56	23	20	10	8969	44	4953	32	4016	0	0	0	56	0	0	0	0	0	0	0	0
4987	Battle_of_El_Alamein	4	1	1	1	1	2	2	920	2	460	2	460	0	0	0	1	0	0	0	0	0	0	0	0
57909	Battle_of_Evesham	1	0	0	1	1	0	0	129	1	129	0	0	0	0	0	1	0	0	0	0	0	0	0	0
40416	Battle_of_Fort_Dearborn	3	0	0	3	3	0	0	276	2	254	1	22	0	0	0	3	0	0	0	0	0	0	0	0
48833	Battle_of_Fredericksburg	46	7	1	18	15	21	15	7831	21	3793	21	4038	0	0	0	18	0	0	0	0	0	0	0	0
4849	Battle_of_Gettysburg	13	2	2	11	9	0	0	1029	7	672	5	357	0	0	0	11	0	0	0	0	0	0	0	0
44667	Battle_of_Hastings	10	1	1	9	6	0	0	208	6	127	2	81	0	0	0	9	0	0	0	0	0	0	0	0
43107	Battle_of_Hürtgen_Forest	30	0	0	19	11	11	10	1052	15	791	13	261	0	0	0	19	0	0	0	0	0	0	0	0
60027	Battle_of_Iwo_Jima	120	11	2	58	29	51	35	340334	66	170995	44	169339	0	0	0	58	0	0	0	0	0	0	0	0
4563	Battle_of_Jutland	40	4	3	25	14	11	9	564587	18	282262	18	282325	6	1	1	25	2	0	0	4822	5	1586	1	3236
33102	Battle_of_Kursk	281	2	2	241	32	38	17	28746	145	10337	115	18409	0	0	0	241	0	0	0	0	0	0	0	0
51306	Battle_of_Lake_Benacus	1	0	0	1	1	0	0	43	1	43	0	0	0	0	0	1	0	0	0	0	0	0	0	0
37086	Battle_of_Lechfeld_(955)	8	0	0	5	4	3	2	173	5	121	3	52	0	0	0	5	0	0	0	0	0	0	0	0
48756	Battle_of_Lesnaya	2	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
82505	Battle_of_Leuctra	2	0	0	2	2	0	0	10	1	9	1	1	0	0	0	2	0	0	0	0	0	0	0	0
49582	Battle_of_Lewes	5	0	0	4	3	1	1	306	2	292	3	14	0	0	0	4	0	0	0	0	0	0	0	0
60417	Battle_of_Maldon	11	0	0	7	6	4	2	190	7	175	4	15	0	0	0	7	0	0	0	0	0	0	0	0
4806	Battle_of_Marathon	36	3	3	22	11	11	8	4537	23	3377	12	1160	4	1	1	22	0	3	1	3036	3	535	1	2501
68771	Battle_of_Marston_Moor	31	3	2	23	9	5	5	2501	20	2099	11	402	0	0	0	23	0	0	0	0	0	0	0	0
57117	Battle_of_Megiddo	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
60112	Battle_of_Midway	153	6	5	102	43	45	35	13471	76	8382	61	5089	0	0	0	102	0	0	0	0	0	0	0	0
39076	Battle_of_Mohács	31	4	3	7	5	20	14	4417	21	2549	8	1868	0	0	0	7	0	0	0	0	0	0	0	0
33088	Battle_of_Monte_Cassino	48	0	0	30	17	18	14	4298	24	2449	19	1849	0	0	0	30	0	0	0	0	0	0	0	0
47928	Battle_of_Naissus	4	0	0	4	4	0	0	159	3	131	1	28	0	0	0	4	0	0	0	0	0	0	0	0
65712	Battle_of_Nanking	69	2	2	66	15	1	1	6858	37	4063	26	2795	0	0	0	66	0	0	0	0	0	0	0	0
60636	Battle_of_Nineveh_(627)	18	0	0	8	6	10	3	17752	8	8996	10	8756	0	0	0	8	0	0	0	0	0	0	0	0
4986	Battle_of_Okinawa	84	2	1	58	26	24	18	11618	49	6977	31	4641	0	0	0	58	0	0	0	0	0	0	0	0
44454	Battle_of_Passchendaele	106	5	2	68	23	33	16	12931	60	6998	38	5933	0	0	0	68	0	0	0	0	0	0	0	0
4283	Battle_of_Peleliu	23	1	1	16	11	6	6	4141	14	2344	5	1797	0	0	0	16	0	0	0	0	0	0	0	0
4005	Battle_of_Pharsalus	20	1	1	13	6	6	6	493	13	420	7	73	0	0	0	13	0	0	0	0	0	0	0	0
75062	Battle_of_Philippi	15	1	1	3	3	11	7	1485	7	696	8	789	0	0	0	3	0	0	0	0	0	0	0	0
4503	Battle_of_Poitiers	9	0	0	7	7	2	2	942	6	606	2	336	0	0	0	7	0	0	0	0	0	0	0	0
89348	Battle_of_Pydna	12	0	0	3	3	9	4	1279	6	1088	5	191	0	0	0	3	0	0	0	0	0	0	0	0
4050	Battle_of_Ramillies	1	0	0	1	1	0	0	778	1	778	0	0	0	0	0	1	0	0	0	0	0	0	0	0
81089	Battle_of_Rorke's_Drift	10	0	0	5	4	5	5	1389	5	705	5	684	0	0	0	5	0	0	0	0	0	0	0	0
47968	Battle_of_Salamis	26	1	1	17	12	8	7	822	8	539	8	283	0	0	0	17	0	0	0	0	0	0	0	0
48961	Battle_of_Spotsylvania_Court_House	12	2	1	5	3	5	3	194	5	93	6	101	0	0	0	5	0	0	0	0	0	0	0	0
4284	Battle_of_Stalingrad	221	18	6	117	71	86	55	896300	113	448761	87	447539	0	0	0	117	0	0	0	0	0	0	0	0
66662	Battle_of_Stamford_Bridge	29	7	3	12	8	10	7	7274	14	3650	15	3624	0	0	0	12	0	0	0	0	0	0	0	0
44782	Battle_of_Stirling_Bridge	8	2	1	3	3	3	2	365	4	184	4	181	0	0	0	3	0	0	0	0	0	0	0	0
50157	Battle_of_Stoke_Field	13	1	1	10	3	2	2	860	8	622	4	238	0	0	0	10	0	0	0	0	0	0	0	0
60142	Battle_of_Tannenberg	22	3	2	11	10	8	7	1033	13	858	8	175	0	0	0	11	0	0	0	0	0	0	0	0
50071	Battle_of_Tewkesbury	13	1	1	9	2	3	3	464	8	412	5	52	0	0	0	9	0	0	0	0	0	0	0	0
46674	Battle_of_Tours	50	6	5	32	15	12	8	57781	28	29184	19	28597	0	0	0	32	0	0	0	0	0	0	0	0
50236	Battle_of_Towton	27	2	1	23	7	2	1	1140	12	664	10	476	0	0	0	23	0	0	0	0	0	0	0	0
38855	Battle_of_Trafalgar	57	3	2	24	14	30	18	2069	32	1591	24	478	0	0	0	24	0	0	0	0	0	0	0	0
55004	Battle_of_Tsushima	42	1	1	18	9	23	11	2344	21	1432	15	912	0	0	0	18	0	0	0	0	0	0	0	0
88383	Battle_of_Valcour_Island	9	0	0	6	5	3	1	261	2	76	5	185	0	0	0	6	0	0	0	0	0	0	0	0
51497	Battle_of_Verdun	90	4	2	66	18	20	15	405500	54	203094	23	202406	0	0	0	66	0	0	0	0	0	0	0	0
84274	Battle_of_Vienna	44	0	0	35	18	9	9	4617	23	1947	17	2670	0	0	0	35	0	0	0	0	0	0	0	0
70435	Battle_of_Vimy_Ridge	74	4	1	35	14	35	22	10584	39	5739	33	4845	0	0	0	35	0	0	0	0	0	0	0	0
50234	Battle_of_Wakefield	10	0	0	10	6	0	0	247	7	215	2	32	0	0	0	10	0	0	0	0	0	0	0	0
4356	Battle_of_Waterloo	305	12	6	226	76	67	52	39876	172	25131	103	14745	0	0	0	226	0	0	0	0	0	0	0	0
70181	Battle_of_Worcester	4	3	3	0	0	1	1	833	3	816	1	17	0	0	0	0	0	0	0	0	0	0	0	0
61662	Battle_of_Xiangyang	33	0	0	31	7	2	1	2488	20	1434	13	1054	0	0	0	31	0	0	0	0	0	0	0	0
80821	Battle_of_Yamen	6	0	0	4	3	2	2	1214	4	649	2	565	0	0	0	4	0	0	0	0	0	0	0	0
61931	Battle_of_Yorktown	5	1	1	2	2	2	1	44	2	22	3	22	0	0	0	2	0	0	0	0	0	0	0	0
57765	Battle_of_the_Atlantic	75	3	2	43	25	29	19	2625	46	2260	24	365	0	0	0	43	0	0	0	0	0	0	0	0
68318	Battle_of_the_Boyne	55	2	2	23	15	30	11	2961	31	2143	18	818	0	0	0	23	0	0	0	0	0	0	0	0
57998	Battle_of_the_Bulge	206	18	5	112	53	76	50	546845	112	274452	84	272393	7	1	1	112	5	1	1	6227	4	3048	2	3179
